uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
7bcf4e9cf65507f9e77f69c39a283935," Monterrey, NL.- El Hospital Universitario de esta ciudad registró un brote de coronavirus con un total de 26 integrantes del personal que dieron positivo a la enfermedad, por lo que se obligó al cierre de la mitad del área de Medicina Interna, lo que representó una disminución de 60 a 30 camas para la atención de pacientes, informó el director de la institución, Edelmiro Pérez Rodríguez. El director del HU de la Universidad Autónoma de Nuevo León (UANL) informó que debido a este brote, que fue propiciado por la visita de un familiar asintomático a un paciente de Medicina Interna, no habrá visitas a los enfermos, y ahora se utilizará una tableta electrónica para que sus familiares puedan verlos, y en la misma forma los médicos darán información.   Pérez Rodríguez comentó que a todos los pacientes que llegan a las áreas no Covid del Hospital Universitario, como Shock Trauma, se les revisa para verificar que no presenten los síntomas provocados por el SARS CoV-2; pero siempre hay riesgos de que se filtre alguna persona contagiada. Hace días, el paciente de un asilo fue internado por una fractura de cadera y al día siguiente presentó un pico de fiebre; se le hizo la prueba de PCR y dio positivo a coronavirus, por lo cual fue llevado al área que se habilitó en el hospital para los pacientes de esta enfermedad, sin que nadie del personal resultara contagiado. También lee: Gobernador de Coahuila respalda a Santos tras positivos por Covid-19 Hace dos días se presentó un brote en el área de Medicina Interna, que recibe visitas de familiares por ser de pacientes no Covid. Al desarrollar los síntomas de la enfermedad, a uno de los pacientes internados se le hizo la prueba y dio positivo, lo mismo que el familiar que lo había visitado. Al realizar 130 pruebas al personal que atiende el área mencionada, 26 dieron positivo; siete médicos residentes (dos de medicina interna, uno de pediatría, uno de gastroenterología,  y tres de neurocirugía), así como una secretaria, un técnico de inhaloterapia, 10 enfermeras, tres de intendencia y una camillera. La mayoría están asintomáticos y algunos tienen síntomas leves como dolor de garganta y malestar general de cuerpo, pero como marca el protocolo están aislados en su domicilio. El director del HU informó sobre el brote de Covid-19 durante la rueda de prensa diaria que encabeza el Secretario Estatal de Salud, Manuel de la O Cavazos.  maf/ed ",Registran brote de Covid-19 en Hospital Universitario de Monterrey ,/estados/registran-brote-de-covid-19-en-hospital-universitario-de-monterrey,eluniversal,,5,197
53ca1f9198b09cfda59d150f7b5ee3e8," En operativos nocturnos en la alcaldía Gustavo A. Madero e Iztapalapa, la Secretaría de Seguridad Ciudadana y Fiscalía General de Justicia (FGJ), detuvieron a 22 personas y decomisaron más de mil dosis de drogas, listas para su comercialización. Al cumplimentar siete órdenes de cateo, las autoridades locales, con el apoyo del Centro Nacional de Inteligencia (CNI) y la Guardia Nacional (GN), arribaron a la colonia Desarrollo Urbano Quetzalcóatl, alcaldía Iztapalapa, donde se aseguró a tres hombres y una mujer, junto con 145 bolsas de mariHuana a granel y dos paquetes más cuadrangulares envueltos con cinta adhesiva. En un segundo mandato judicial, en la colonia Unidad Habitacional Ejército Constitucionalista, en la misma alcaldía, fueron detenidos otros dos hombres, junto con 99 dosis de marihuana y 17 con presunta cocaína. El tercer mandamiento se cumplió en la colonia Unidad Habitacional Ermita Zaragoza, en donde a dos mujeres y a un hombre se les encontraron 87 dosis de marihuana, 13 con cocaína y un bote metálico que contenía diversos papeles color negro con otras sustancia. En una cuarta acción, en la colonia Tepalcates, alcaldía Iztapalapa, se detuvo a dos hombres y una mujer, mientras que en flagrancia se aseguró a cuatro hombres más, dos de ellos menores, junto con 25 dosis de polvo blanco con cocaína, una bolsa con material sólido semejante al cristal, siete bolsas con sustancia sólida con características de cocaína en piedra, 120 dosis de vegetal verde seco y una báscula gramera. En la colonia Desarrollo Urbano Quetzalcóatl se detuvo a dos hombres y una mujer, además de que se aseguraron 30 bolsitas de plástico transparente que contenían hierba verde seca, mientras que en el último cateo, en la colonia Consejo Agrarista, alcaldía Iztapalapa, se aseguró a una mujer, junto con 49 dosis de sustancia sólida en piedra, cuyas características corresponden a la cocaína. En la alcaldía Gustavo A. Madero se realizó el cuarto cateo. Los agentes arribaron a un domicilio en la colonia San Juan de Aragón Tercera Sección, donde se detuvo a un hombre y una mujer. En el lugar se aseguraron 242 dosis de marihuana y 213 de sustancia con características propias de la cocaína.               A estas acciones policiales se suma la detención de una persona en la colonia Moctezuma, alcaldía Venustiano Carranza, junto con varios millones de pesos, de los cuales no pudo acreditar su legal propiedad.  maf/ed ",Detienen a 22 personas por posesión de drogas en diversos operativos en CDMX,/metropoli/cdmx/detienen-22-personas-por-posesion-de-drogas-en-diversos-operativos-en-cdmx,eluniversal,,7,218
03d5ff00a76bef118b030c9a47310b12," El ecuatoriano Renato Ibarra podría estar encaminado hacia el perdón del América, al ser contemplado en los exámenes de Covid-19 que el club realizó esta mañana en las instalaciones de Coapa.  Cabe recordar que en marzo pasado, Ibarra estropeó su carrera por un conflicto con su pareja Lucely Chalá, quien lo denunció ante la policía por violencia familiar.  Incluso, el caso llevó a Renato a pasar algunas noches en el Reclusorio, por “tentativa de feminicidio y aborto” contra Chalá, pero que al final terminó con el cargo de “violencia familiar” y la obligación de firmar una vez al mes en el juzgado del Reclusorio Oriente de la Ciudad de México, lo que impide su salida del país o alejarse de la capital.  Todo esto acarreó que la directiva de las Águilas decidiera separar al volante ecuatoriano de toda actividad con la institución, aunque vinculado contractualmente a la entidad.        La postura de los altos mandos de las Águilas fue clara, la baja de Ibarra, quien no tenía permitido ingresar a las instalaciones hasta nuevo aviso. Durante esta cuarentena por coronavirus, el futbolista tuvo luz verde para acudir al Nido y reunirse con los médicos del club, para valorar qué tanto ha mejorado una lesión en la pierna.  Ante la crisis que ha provocado la pandemia de coronavirus, la suspensión del Clausura 2020, el no poderlo vender tan fácilmente, y menos rescindir su contrato porque significaría una importante pérdida económica (unos 4 millones de dólares), ¿será que el América ya medite el perdón por encima del código de valores? Lee también: Miguel Herrera admite que estuvo cerca de dirigir a Chivas ",¿Renato Ibarra será perdonado por el América?,/universal-deportes/futbol/america-renato-ibarra-sera-perdonado,eluniversal,,3,133
c926c3ec158b92979db8b3fc5981f58e,"  “Baja California Sur hoy es parte de una nueva realidad en México, una nueva realidad donde el pueblo ya no encuentra la felicidad en los lujos, en el carro nuevo, la casa grande o la pantalla”. Eso dice un video viralizado ayer en redes sociales con los logotipos de la Secretaría del Bienestar. Sin embargo, pronto la institución afirmó que el material era falso. ¿Fue entonces guerra sucia de los adversarios “conservadores”? ¿O acaso un creativo afín al gobierno que quiso mandar un mensaje que va en sintonía con el pensamiento oficial? El presidente Andrés Manuel López Obrador dijo el pasado 6 de mayo: “Hay que buscar nuevos conceptos: en vez de crecimiento hablar de desarrollo; en vez de PIB, hablar de bienestar. En vez de lo material, pensar en lo espiritual”. Si algo nos ha enseñado la 4T, es que cualquier cosa es posible.  Los moditos del Cenace  Y hablando de mensajes gubernamentales, nos comentan que algunos funcionarios se están tomando muy a pecho las palabras del Presidente cuando afirmó que no iban a dejar el tema de la energía renovable sin pelear en tribunales. Ayer, supuestos empleados del Centro Nacional de Control de Energía (Cenace) ―que lleva Alfonso Morcos― se transformaron en energúmenos en los juzgados donde se estaban llevando a cabo las audiencias preliminares para otorgar la suspensión al Acuerdo que limita la operación de las plantas eólicas y solares en el País. Los cinco abogados llegaron, muy enojados, a exigir audiencia con el juez Rodrigo de la Peza para presentar sus pruebas, las cuales ya están fuera de proceso. Seguían, dijeron, “órdenes superiores”.  López-Gatell, al banquillo del Senado  Por fin, el subsecretario de Salud Hugo López-Gatell será requerido por una instancia legislativa, pues con el pretexto del cierre del Congreso, don Hugo había librado la comparecencia. Nos dicen desde la oposición que el ocupado funcionario no podrá pretextar falta de tiempo, pues hasta para recitar poemas en videos se ha hecho un huequito. El próximo miércoles es la comparecencia en el Senado y ya hay exigencias de que esto también se transmita en vivo.  Presidente, es la realidad, no amarillismo  “Por ejemplo, vean las cabezas, los titulares de EL UNIVERSAL, van a ver lo alarmista, el amarillismo, pero no solo eso, la falta de profesionalismo, porque hacen comparaciones, por ejemplo, de fallecidos en México con países que tienen menos población que nuestro país, y así muchas exageraciones"", dijo ayer el presidente Andrés Manuel López Obrador.  Este diario publicó el pasado día 15 que, de acuerdo con las cifras oficiales, en esa fecha México superó a China en el número de personas muertas por Covid-19. Ese día, las autoridades sanitarias de nuestro país reportaron que la pandemia había dejado 4 mil 767 fallecidos, mientras que China acumulaba 4 mil 637. China es el país más poblado del mundo con casi mil 400 millones de habitantes, por lo que de ninguna manera es menos poblado de México, que tiene una población de unas 126 millones de personas. Datos duros.  Ayer, este diario publicó que México, de acuerdo con las cifras oficiales entró en lista de las 10 naciones con mayor número muertes por Covid-19. No es un comparativo, es un listado con cifras oficiales proporcionadas por los gobiernos. Datos duros.  La opinión que el Presidente tiene sobre el color de la información de este diario es respetable, aunque desde luego, no la compartimos. Esta casa editorial ha ganado su prestigio haciendo investigaciones y periodismo con datos duros y sin ningún color.    ",El misterioso video sobre la felicidad de los pobres,https://www.eluniversal.com.mx/opinion/periodistas-el-universal/el-misterioso-video-sobre-la-felicidad-de-los-pobres,eluniversal,www.eluniversal.com.mx,4,299
1b32ce9c96297409cfe368e4b18482fd,"TEMIXCO.– Diecisiete horas después de que se registrara el multihomicidio en el fraccionamiento Brisas de Temixco, la Fiscalía General del Estado confirmó que uno de los fallecidos es Alfonso Isaac Gamboa Lozano, ex titular de la Unidad de Política y Control Presupuestal durante la administración de Enrique Peña Nieto, el cual se encontraba sujeto a investigación por desvío de recursos. AGARRAN PAREJO En el comunicado emitido por la Fiscalía durante la mañana del viernes, señalaron que las otras cuatro víctimas, dos hombres y dos mujeres, son los hermanos y la madre del exservidor público, quienes fueron identificados como Ricardo, de 35 años de edad, Miriam Gabriela, de 44, Edgar David, de 35, y la madre de estos, Patricia Lozano Aguilar, de 60 años. Se estableció que los cinco integrantes de la familia son originarios de la Ciudad de México, y se encontraban en el Estado de Morelos, en su lujosa casa de descanso para establecer una estadía de seguridad sanitaria por covid-19 y evitar el contagio del virus. Trascendió que Alfonso Isaac Gamboa Lozano, se encontraba sujeto a investigación por un supuesto desvío de recursos por más de 250 millones de pesos, dinero que estaba destinado para el gobierno de Chihuahua, y los cuales habría utilizado para campañas electorales del Partido Revolucionario Institucional. Hasta este momento la Fiscalía no ha informado sobre un posible móvil del quíntuple asesinato, por lo que aún se desconoce la posible razón por la cual la familia fue ejecutada cuando se encontraba en el jardín y la alberca de la residencia.   ",confirman asesinato de exfuncionario de enrique pena nieto era investigado por corrupcion,https://www.elgrafico.mx/la-roja/confirman-asesinato-de-exfuncionario-de-enrique-pena-nieto-era-investigado-por-corrupcion,eluniversal,www.elgrafico.mx,8,122
66cd1940d625e3233a31a3280b08c2af," Washington.- Estados Unidos alcanzó este sábado un millón 618 mil 948 casos confirmados de Covid-19 y de 96 mil 983 fallecidos, según el recuento independiente de la Universidad Johns Hopkins. Este balance, a las 20:00 hora local, es de 18 mil 467 contagios más que el viernes y de mil 103 nuevas muertes. El estado de Nueva York se mantiene como el gran epicentro de la pandemia en Estados Unidos, con 359 mil 926 casos confirmados y 29 mil 031 fallecidos, una cifra parecida a la de España y solo por debajo del Reino Unido e Italia. En la ciudad de Nueva York han muerto 21 mil 138 personas, de acuerdo con los registros de la universidad estadounidense. Al estado de Nueva York le siguen el vecino Nueva Jersey, con 153 mil 140 casos confirmados y 11 mil 082 fallecidos; Illinois, con 107 mil 796 contagios y 4 mil 790 decesos, y Massachusetts, que contabiliza 91 mil 662 positivos por coronavirus y 6 mil 304 muertos. Otros estados con un gran número de fallecidos son Michigan con 5 mil 224, Pensilvania con 5 mil 100, California con 3 mil 670 y Connecticut con 3 mil 675. El balance provisional de fallecidos -96.983- se aproxima a las estimaciones iniciales de la Casa Blanca, que proyectó en el mejor de los casos entre 100 mil y 240 mil muertes; pero ha superado ya con creces los cálculos más optimistas que hizo ""a posteriori"" el presidente estadounidense, Donald Trump, de entre 50  mil y 60 mil fallecidos. El Instituto de Métricas y Evaluaciones de Salud (IHME) de la Universidad de Washington, en cuyos modelos de predicción de la evolución de la pandemia se fija a menudo la Casa Blanca, calcula que para comienzos de agosto la crisis habrá dejado más de 143 mil  muertes en Estados Unidos.  Durante este fin de semana largo en EU por la celebración del Día de los Caídos, varios estados abrirán las playas al público, como parte de las medidas para avanzar hacia la reapertura después del confinamiento ordenado por las autoridades para contener la propagación de la pandemia.  maf ",EU registra un millón 618 mil casos de Covid-19 y más de 96 mil muertos,/mundo/eu-registra-un-millon-618-mil-casos-de-covid-19-y-mas-de-96-mil-muertos,eluniversal,,7,163
abed7944590fc1f14c0efe2a4d940fae," Jennifer Lopez conquistó a sus más de 121 millones de seguidores en Instagram con un par de selfies donde hace alarde de su belleza al natural y su tonificada figura.   La cantante de 50 años se dirigió a sus redes sociales para mostrarse ataviada en un ajustado conjunto deportivo de Niyama Sol, mientras realizaba sus agotadoras rutinas de ejercicio en su equipado gimnasio privado.   Posó para la cámara de su iPhone envuelta en leggings de cintura alta con estampado de camuflaje verde, a juego con un sostén sin mangas y cuello de tipo halter.                     Ver esta publicación en Instagram                                         Una publicación compartida por  Jennifer Lopez (@jlo) el 15 de May de 2020 a las 4:43 PDT     Este look permitió que la cantante de Jenny From The Block dejara a la vista su marcado abdomen de acero y sus esculpidos bíceps.   Añadió un par de pendientes de aro plateados y un par de tenis deportivos de The Kooples, disponibles por $327 dólares.   Le dejó el protagonismo a su rostro con una apariencia al natural y, sin perder el glamour que la caracteriza, dejó que su cabellera color chocolate se mostrara atada en un moño alto con mechones despeinados.   “Si no te desafía, no te cambia”, escribió bajo la publicación que, hasta el momento, supera los 2 millones de reacciones.   Visita        Amiga de Kylie Jenner ‘enciende’ Instagram con top y leggings   La influencer presumió los resultados de su rutina de ejercicio dentro de la nueva mansión de Kylie Jenner      La publicación de las fotos, donde la Diva del Bronx hace alarde de su torneada figura, se produce en medio de las revelaciones que hizo su chef personal, Kevin Fernández a Us Weekly sobre los secretos de cuidado y bienestar de la cantante.   En una entrevista con el medio estadounidense, Fernández dijo que más allá de las largas horas de gimnasio y pesadas rutinas para mantenerse en forma, JLo le debe la figura de impacto que presume a ciertos alimentos seleccionados especialmente para ella, como elementos libres de carbohidratos y azúcares.                        Ver esta publicación en Instagram                                              Una publicación compartida por Jennifer Lopez (@jlo) el 7 de Feb de 2020 a las 12:15 PST     Asimismo, dijo que la celebridad latina suele gozar de platillos específicos para ella cada día que no incluyen salmón, frutas y algunos vegetales.   “Sé que a Jennifer no le encanta el salmón, así que si estoy cocinando salmón para la [mesa], siempre tengo que hacer una lubina o un halibut o bacalao para Jennifer porque simplemente no es fanática de la textura y el sabor de salmón ”, dijo el experto culinario.   Por su parte, el chef reveló que, a pesar de que Jennifer no come frutos ni golosinas, suele tener la despensa y el refrigerador lleno para consentir a su familia con sus bocadillos favoritos.                        Ver esta publicación en Instagram                                              Una publicación compartida por Jennifer Lopez (@jlo) el 16 de Feb de 2020 a las 10:22 PST     Los abastece con ""Agua con gas, siempre frutas y verduras, como fresas, a pesar de que Jennifer no es una gran persona de frutas"", dijo. “A los niños les encantan sus bayas frescas. Siempre hay verduras como espinacas, pepino y apio para hacer jugo verde. Les encanta comenzar el día con un jugo verde. Los huevos siempre son los más grandes. El tocino de pavo es siempre el más grande "", añadió.   Kevin Fernández fue el chef principal que llevó la dieta de la cantante de 50 años previo a su presentación en el Super Bowl y quien le suele mantener los regímenes alimenticios durante sus proyectos cinematográficos y giras musicales.   También se hace cargo de la dieta de Alex Rodríguez, prometido de la celebridad neoyorquina.   Mira las mejores fotos de Jennifer en la galería.   Lee también        Kim Kardashian presume figura curvy con lencería en Instagram    La empresaria lanzó su propia línea de mascarillas faciales a través de la marca de moda que dirige, Skims      MA  No te pierdas de las últimas noticias de Vive Usa en Google News,  síguenos aquí ",jennifer lopez impacta en instagram con belleza al natural,https://www.viveusa.mx/showbiz/jennifer-lopez-impacta-en-instagram-con-belleza-al-natural,eluniversal,www.viveusa.mx,6,354
3b619b6ed1453a946616219da98edcde," El coordinador de la bancada de MC en la Cámara de Diputados, Tonatiuh Bravo, acusó al presidente Andrés Manuel López Obrador de evadir su responsabilidad y darle la vuelta a la Ley Federal de Presupuesto y Responsabilidad Hacendaria, al querer, junto con Morena, eliminar 44 fideicomisos y obtener aproximadamente 900 mil millones de pesos, en lugar de cancelar alguno de sus proyectos prioritarios como la Refinería de Dos Bocas, el Tren Maya o el Aeropuerto de Santa Lucía para atender la pandemia generada por el Covid-19. “Es una iniciativa que en el contexto general busca recursos para atender la emergencia, pero con el propósito de no afectar o de eludir la aplicación de la Ley de Presupuesto y Responsabilidad Hacendaria, qué dice la Ley, dice que en el caso de que no haya suficientes ingresos, las dependencias primero recortarán sus gastos de Comunicación Social, pero viene muy claro y señalado en el tercero y cuarto lugar que de no ser suficientes los recortes deben afectarse los gastos de inversión y es aquí donde el gobierno no quiere actuar”, explicó el legislador de Jalisco. En entrevista con EL UNIVERSAL, Tonatiuh Bravo celebró que el líder de Morena en San Lázaro, Mario Delgado, haya congelado la iniciativa, porque así como estaba no se podía aceptar. “Es lo más juicioso que puede hacer porque una iniciativa en estos términos sería un fast-track legislativo y nosotros no podríamos aceptarlo de esta manera, con mucho gusto analizamos caso por caso, pero insistiremos que hay que revisar todos los proyectos de inversión”, dijo Tonatiuh Bravo. El legislador de MC dijo que se calcula que eliminando los 44 fideicomisos se obtendrían 90 mil millones de pesos para atender la pandemia, pero el Ejecutivo no quiere tocar sus proyectos prioritarios. Ejemplificó que los estudios de preinversión y el desarrollo de ingeniería y construcción en la Refinería de Dos Bocas cuesta 50 mil millones de pesos y de acuerdo con Fonatur, del Tren Maya se calculan entre 120 y 150 mil millones de pesos. “Si efectivamente hay que revisar los fideicomisos, habrá que revisarlo uno por uno, no estamos de acuerdo en que se eliminen de tajo todos”, dijo el legislador de MC. “Que no se esté eludiendo la Ley de Presupuesto y de Responsabilidad Hacendaria de que en una caída de ingresos se deben de revisar todos los demás elementos. No se quiere entrar de lleno a la aplicación de la Ley de Presupuesto y Responsabilidad Hacendaria que dice claramente que en el caso de que haya una caída de ingresos, el orden de prelación que se debe seguir para afectar los rubros de gasto y se establece que se verán afectados los proyectos de inversión y de infraestructura”, sentenció.  MAOT ","AMLO evade tocar Dos Bocas y Tren Maya, pero sí quiere eliminar fideicomisos: MC",/nacion/politica/amlo-evade-tocar-dos-bocas-y-tren-maya-pero-si-quiere-eliminar-fideicomisos-mc,eluniversal,,11,219
85c5c7d5fe0dd1c7313b68a17cd0ef3c," Casi 2 mil profesionales del campo museístico, agremiados bajo el Frente ProMuseos, como directores, curadores, diseñadores, comunicadores, consultores, investigadores, artistas, académicos, museógrafos, gestores y personal administrativos de museos de todo el país; así como integrantes de otros campos y disciplinas artísticas, publicaron una carta dirigida al presidente de la República, Andrés Manuel López Obrador, para solicitar apoyo “inmediato” para los museos, los creadores y las iniciativas culturales autogestivas que se ven directamente afectadas por la crisis económica provocada por la pandemia mundial de coronavirus.  En el documento que circula en redes sociales y que se mantiene abierto para sumar firmas de apoyo, solicitan que se integren los museos en el Plan de Emergencia diseñado por el Ejecutivo para enfrentar la crisis y pandemia actual y que se cree un paquete de apoyo económico para los museos y otras instituciones culturales nacionales, tanto gubernamentales como no gubernamentales.  Además, solicitan al Primer Mandatario que postergue el proyecto del Centro Cultural de Los Pinos y Bosque de Chapultepec, así como la construcción de su Pabellón de Arte Contemporáneo, con el objetivo de redirigir los recursos previstos para el desarrollo y puesta en marcha de esos proyectos hacia un paquete de rescate para instituciones culturales, museísticas y comunidad de creadores en el país.  Asimismo solicitan que se establezcan mecanismos interinstitucionales y colegiados que seleccionen a las instituciones beneficiadas, valoren proyectos de probada necesidad y vigilen la aplicación de los recursos; así como la creación de medidas emergentes para la flexibilización de cargas fiscales y tributarias para los museos como la condonación del impuesto sobre espectáculos, apoyo para negociar convenios de pagos de impuestos con el SAT y con el IMSS, y disposición de ingresos por taquilla y autogenerados.  Hasta ahora, el documento ha sido firmado por Dolores Béistegui, directora del Papalote Museo del Niño; Amanda de la Garza, directora del MUAC; Viviana Kuri, directora del Museo de Arte de Zapopan; Aimeé Labarrere, del Patronato de Arte Contemporáneo; Graciela de la Torre, gestora cultural y titular de la Cátedra Internacional Inés Amor en Gestión Cultural de la UNAM; los artistas Lorena Wolffer, Alejandro Magallenes, Sandra Pani, Carla Rippey, Jan Hendrix, Daniel Lezama, Eduardo Abaroa; los curadores Ana Elena Mallet, Cuauhtémoc Medina; y el arquitecto Alberto Kalach, entre muchas otras personalidades.  A la petición se han unido cientos de artistas de otros campos como actores, cineastas, escritores, productores, editores, cartonistas, académicos, traductores y demás integrantes de la comunidad. ",Piden apoyo a AMLO para que museos enfrenten pandemia ,/cultura/piden-apoyo-amlo-para-que-museos-enfrenten-pandemia,eluniversal,,6,235
4354c1fe6603f09e88faf108227158b9," Los biólogos del Departamento de Pesca y Vida Silvestre de California confirmaron por primera vez la presencia de la enfermedad hemorrágica del conejo en el estado.   Mediante un comunicado, el Laboratorio de Salud Animal y Seguridad Alimentaria de California informó que encontró el cadáver de una liebre de cola negra cerca de una propiedad privada en Palm Springs a inicios de mayo. Después encontraron 9 cadáveres más.   “Las muestras enviadas confirmaron por primera vez la presencia del virus RHD tipo 2 (RHDV2) en California. Esta enfermedad es altamente contagiosa y a menudo letal para conejos salvajes y domésticos”, advirtieron.    Deadly Disease Detected in California Wild Rabbits for the First Time https://t.co/0iCmvWZreW — California Department of Fish and Wildlife (@CaliforniaDFW) May 13, 2020   Es importante enfatizar que este calicivirus no afecta a los humanos ni a los animales domésticos que no sean conejos, liebres o picas. La enfermedad se transmite entre conejos salvajes y domésticos.   Recomendamos        Alertan en EU por invasión de lagartos que 'devoran todo'   El Departamento de Recursos Naturales de Georgia pidió a la población que no deje a sus mascotas afuera, ya que podrían ser el próximo alimento del largarto Tegus      En este momento, no se sabe qué otras poblaciones de conejos de California están infectadas, “pero la enfermedad se ha propagado rápidamente en otros estados”, aseguran los biólogos.  De marzo a mayo, también han reportado casos de enfermedad hemorrágica del conejo en Nuevo México, Colorado, Arizona, Texas y México. Se han producido muertes tanto de conejos salvajes como de liebres.   Los animales infectados pueden presentar síntomas como fiebre, hinchazón, hemorragia interna y necrosis hepática, aunque también pueden morir sin haber presentado ninguno de estos signos.   El virus mortal del conejo puede tener un impacto significativo en los hábitats de Estados Unidos. La veterinaria Deana Clifford explica que puede afectar significativamente a conejos en peligro de extinción y a animales depredadores que dependen de ellos para su alimentación.   Si sospechas de un caso puedes llamar al Laboratorio de Investigaciones de Vida Silvestre de CDFW al teléfono (916) 358-2790.   Aunque el virus no infecta a las personas, éstas sí pueden transportarlo a nuevas áreas. Las autoridades ambientales piden a las personas tomar precauciones al caminar o acampar en los campos de California.   Deben tener especial cuidado de no manipular cadáveres de conejos. “El virus es resistente y puede permanecer vivo en la carne, el pelaje, la ropa y el equipo durante mucho tiempo, lo que lo hace fácilmente transmisible a otras áreas”, señalan.  Actualmente no se dispone de una vacuna para RHDV2 en Estados Unidos. Si tienes conejos domésticos en casa, mantenlos a salvo. Lávate las manos antes y después de tocarlos para evitar contagiarlos.   Te interesa        Encuentran ‘dragones azules’ en la Isla del Padre, Texas    Un niño de 7 años halló estas criaturas en la costa sur de Texas. Son hermafroditas, comen medusas venenosas y sus colores son fascinantes.     ",virus mortal del conejo se extiende en estados unidos alertan,https://www.viveusa.mx/bienestar/virus-mortal-del-conejo-se-extiende-en-estados-unidos-alertan,eluniversal,www.viveusa.mx,6,269
1274ee0166496d1377fb3bd3ccd2b7be,"  Son las 14:00 horas, hace calor, pero parece que lloverá. En la calle Correo Mayor, a espaldas de Palacio Nacional, en la capital del país, parece un día laboral común. El paso de la gente es constante, hay un vaivén de pasos, como si no hubiera una pandemia y se adelantara el camino a la nueva normalidad, como si no pasara nada.  Las personas van en parejas, grupos incluso con niños. Llevan bolsas, cajas o diablitos cargados de mercancía, y dicen que ya no pueden esperar, que urge el ingreso económico para los gastos de la familia.  Son pocos los locales que se mantienen cerrados. En algunos de ellos se escucha una grabación que pide a los clientes que cuando terminen de hacer sus compras, despejen la vía para evitar contagios de Covid-19.  En esos negocios se pueden observar a más de 10 personas en el área, además de los vendedores, situación que hace difícil mantener la sana distancia.  En cada una de las calles que atraviesa ese pasaje peatonal hay un cerco con tiras de plástico amarillo con la leyenda: “Precaución”, que está custodiado por al menos tres policías.  Los oficiales son quienes piden a los capitalinos que hagan una fila para poder ingresar a realizar sus adquisiciones. Las personas entran en grupos de 20 miembros cada 10 minutos.  Omar, policía auxiliar de la Ciudad de México, menciona que no ha disminuido la afluencia de personas, sino todo lo contrario: “Parece que no estamos en código rojo, al mediodía deberías ver cuánta gente hay.  “Las filas para ingresar al pasaje son largas, hay hasta 30 individuos”, relata el uniformado, quien detalla que esa zona está abierta de las 9:30 hasta las 15:30 horas.  Las filas son largas en algunos locales, pues sólo permiten pasar a las personas en pequeños grupos.    Luis es uno de los asistentes en esta área comercial. Carga dos bolsas con cajas, tubos y cables. Lleva prisa, en unos minutos más comenzarán a cerrar los establecimientos y le falta comprar más material.  Menciona que para él no hay tanta gente, además de que, abunda, todo se está llevando con las medidas de seguridad necesarias.  “Antes ni se podía caminar, pero ahora por lo de la contingencia tenemos que formarnos para entrar menos compradores”, señala.  Respecto a las acciones de prevención que implementó el gobierno federal para no incrementar los contagios y defunciones por el coronavirus, el hombre contesta en tono molesto: “¿Y qué vamos a hacer? Debemos comer, y ni hay tanta gente”.  En las calles que rodean la zona la situación es similar: el flujo de peatones no se detiene, al igual que la circulación de los automóviles.  En la avenida Circunvalación tampoco cesa el ir y venir de asistentes, quienes se mezclan con los vendedores ambulantes. Alfredo suelta a bocajarro: “Está cabrón quedarse en casa. De morirme ahí sin hacer nada, mejor aquí aguanto los golpes. El que tiene hambre y sed debe venir a La Merced aun con contingencia”.  Esa vialidad no es la única con transeúntes, ya que en la calle Corregidora, en sus estrechas banquetas la gente no para de andar. Algunos de ellos se arriesgan sorteando el flujo vehicular.  En este lugar se alcanzan a ver a los peatones y los pocos comercios abiertos; sin embargo, quienes van y vienen con bolsas llenas de mercancía no faltan, unos incluso van acompañados con un diablero.  Isabel, policía auxiliar de la Ciudad de México, dice que ese panorama se ha presentado desde hace al menos una semana.  “Aquí no paran. No entiendo de dónde traen tanta mercancía, si no hay locales abiertos, porque no tienen permitido vender.  “Además, se supone que no debe salir de casa por la contingencia sanitaria; sin embargo, hay cada vez más personas. Ya hay hasta ambulantes otra vez. Según estamos en semáforo rojo, pero creo que les vale. Llegan hasta con niños”, recalca la oficial capitalina.  Nada de eso importa, los visitantes apresuran el paso, ellos ya regresaron a la normalidad. ",Capitalinos olvidan brote y llenan calles,/nacion/capitalinos-olvidan-brote-y-llenan-calles,eluniversal,,5,329
